ID_REF,GSM759848,GSM759849,GSM759850,GSM759851,GSM759852
1759501_s_at,583.5037,563.9265,384.2596,511.0682,429.8902
1759502_s_at,584.56,569.8061,396.623,576.2091,210.0867
1759503_at,7.799109,5.895508,9.402736,17.46481,4.388453
1759504_s_at,436.2211,439.4686,200.9594,334.2238,188.8061
1759505_at,0.8595462,1.019849,19.60341,3.006694,1.592714
1759506_s_at,787.0269,677.8159,438.1622,783.5671,334.2552
1759507_at,6.407266,0.56764,0.6868351,7.252865,4.166807
1759508_at,6.86785,1.399058,4.272964,3.297488,11.66811
1759509_s_at,991.3085,669.0981,430.3771,891.9781,403.5471
1759510_s_at,1745.331,1811.329,2528.172,1642.407,2934.758
1759511_s_at,615.6407,715.9888,504.642,734.9561,576.1396
1759512_s_at,590.0226,508.4484,359.8422,663.8907,275.5677
1759513_s_at,495.765,539.0627,175.8937,522.8657,123.4202
1759514_s_at,1.629794,1.936542,8.173569,1.724275,1.832
1759515_s_at,1269.884,1406.103,1400.927,1331.822,1523.37
1759516_at,2.884571,18.36138,3.508684,12.59049,2.96847
1759517_at,1.217458,0.9122338,28.47576,1.198227,1.114928
1759518_s_at,0.9193368,3.600386,11.12641,1.273837,15.19368
1759519_s_at,1.32417,1.972082,1.867456,0.5168818,7.060266
1759520_s_at,896.0719,715.5657,539.308,917.8368,771.2796
1759521_at,0.4262031,0.1394262,2.754962,0.8927687,1.286829
1759522_s_at,486.9687,499.0067,303.6942,456.8333,180.5157
1759523_at,36.99292,47.32154,48.90717,33.25152,49.1793
1759524_s_at,1.515137,0.6415311,1.475262,16.62835,21.03568
1759525_at,0.9202368,0.3518616,2.432899,3.985246,1.470627
1759526_at,1174.283,1167.707,1063.073,1005.788,1746.224
1759527_s_at,645.653,723.495,413.6456,564.1209,388.9984
1759528_s_at,19.26868,21.65539,25.53596,22.72367,21.7639
1759529_s_at,1005.888,1047.258,758.6529,846.5508,1272.67
1759530_at,0.2363303,0.7155696,0.6964353,0.3411676,0.7864415
1759531_s_at,1359.599,1566.45,2030.733,1308.917,1234.094
1759532_s_at,903.4429,758.2231,523.247,1086.352,350.0411
1759533_at,6.868132,10.68906,17.68763,12.36824,31.99745
1759534_s_at,0.5199343,0.5590178,8.545712,0.3114194,1.107568
1759535_at,0.7451983,1.493527,1.569452,0.3850742,0.662497
1759536_at,1.657581,0.4075069,2.365863,0.1303018,0.78516
1759537_s_at,9.679338,21.75455,10.22723,13.99931,20.21266
1759538_s_at,961.4694,959.327,883.4716,969.977,1286.12
1759539_at,4.060008,0.6278675,8.294449,17.36282,13.38667
1759540_s_at,905.7816,713.5182,401.376,675.5585,253.5315
1759541_s_at,0.8997768,0.9600751,1.258853,0.6932511,1.48568
1759542_s_at,1459.865,1385.808,1618.26,1421.1,1298.62
1759543_s_at,12.2712,15.32371,21.79145,16.32529,18.59278
1759544_s_at,234.6014,315.3603,144.8895,321.7104,128.8123
1759545_at,1321.194,1547.251,1672.568,979.0924,3334.063
1759546_s_at,1215.718,918.8375,811.6533,1205.779,867.3596
1759547_at,0.2878543,0.3675072,2.071868,0.4743589,3.017101
1759548_s_at,642.7717,670.0191,570.0537,644.4266,537.3209
1759549_s_at,1401.75,1515.759,1474.05,1301.253,1658.28
1759550_at,1674.834,1721.56,982.3181,617.8202,451.4413
1759551_s_at,609.5705,641.0352,547.8646,708.098,774.7098
1759552_s_at,842.4783,975.8135,621.5531,843.807,1507.637
1759553_s_at,45.6553,26.40125,28.97417,18.16425,92.27041
1759554_s_at,14.82576,13.81256,6.646193,7.517365,15.13823
1759555_at,6.605381,6.836245,8.140376,6.90282,2.3574
1759556_at,1.049268,3.488768,29.61707,5.902523,10.34372
1759557_at,1.007329,1.730417,2.408167,2.764495,7.380564
1759558_s_at,959.7733,772.8157,584.3188,835.444,585.3846
1759559_s_at,651.6322,718.5159,452.1369,688.5502,322.1598
1759560_at,22.21691,102.4561,38.24268,70.71844,63.12794
1759561_s_at,7.770255,7.782484,6.819045,14.17249,14.72366
1759562_s_at,1356.849,1281.508,1027.217,987.9512,1645.884
1759563_s_at,1029.275,977.9659,948.6553,946.5351,1014.721
1759564_s_at,0.5241191,1.953433,7.624981,0.5042866,1.091261
1759565_s_at,894.5113,733.048,474.1267,911.8559,518.4235
1759566_s_at,2.488962,2.948578,0.9976736,2.122025,3.228758
1759567_at,8.620527,9.355957,16.76202,6.88316,9.066048
1759568_s_at,0.5762974,3.158268,0.5710949,0.2600455,5.558358
1759569_s_at,970.8571,951.9839,780.8947,752.6379,1193.529
1759570_s_at,657.8921,479.7355,451.0446,656.1466,715.923
1759571_s_at,826.2448,742.7576,915.8155,870.4305,901.1695
1759572_s_at,10.27683,14.26513,3.140219,10.75911,15.0694
1759573_s_at,1703.294,1775.802,2326.83,1769.116,2846.201
1759574_s_at,1211.145,1232.133,1293.866,936.438,2142.754
1759575_at,3.995113,1.698565,2.349515,0.8437592,1.515638
1759576_s_at,72.21295,71.88004,64.14175,56.0007,67.93292
1759577_s_at,592.019,682.7509,387.3844,633.0952,290.8145
1759578_s_at,45.26561,47.16719,61.5765,40.72883,32.90815
1759579_s_at,1378.764,1424.169,2371.346,1683.595,2598.954
1759580_at,16.89309,23.63618,25.95999,19.5413,54.69029
1759581_at,2.514192,2.585507,29.00208,6.497777,3.570352
1759582_at,5.34147,1.612299,2.195834,0.6315692,0.9397914
1759583_s_at,1.089304,1.931502,5.681096,0.6787419,8.708963
1759584_s_at,504.165,658.6633,389.7542,517.9365,258.7368
1759585_s_at,3.166058,4.012191,19.39545,1.786023,3.283063
1759586_at,754.475,772.2687,424.0909,769.7732,283.5263
1759587_s_at,0.8785633,0.3968247,0.6205854,0.7432002,1.194494
1759588_s_at,1331.786,1310.747,1543.57,1241.471,1428.783
1759589_s_at,674.3909,457.2491,294.5093,651.1818,117.7461
1759590_s_at,759.4679,970.903,1132.625,930.5942,1508.169
1759591_s_at,255.3222,342.6224,878.3107,513.0918,346.7742
1759592_s_at,696.722,675.4382,399.2329,668.334,201.2652
1759593_s_at,697.1177,583.4237,561.4542,703.688,296.0027
1759594_at,6.652683,14.42573,15.675,14.39126,24.61268
1759595_at,3.094505,4.391577,0.5015349,9.404427,14.42382
1759596_s_at,299.5551,334.0337,233.5775,400.9825,164.393
1759597_s_at,954.1452,1078.357,691.8118,1165.037,287.052
1759598_s_at,843.9521,823.6655,701.6845,698.5727,631.9865
1759599_s_at,748.7426,728.3955,594.8331,647.7567,1049.3
1759600_s_at,591.1243,475.6743,264.7127,510.2277,259.6991
1759601_s_at,2253.136,2768.954,5963.122,2418.486,4782.324
1759602_at,0.7264458,0.191609,6.41539,3.610598,1.34774
1759603_at,8.458632,16.06584,21.87637,7.60146,1.027156
1759604_at,0.7377979,1.077439,0.9666392,1.43243,2.696414
1759606_s_at,1075.185,834.7321,886.3701,1092.465,555.2864
1759607_at,2.056898,4.214108,7.79646,1.221097,4.505063
1759608_s_at,22.23746,37.8015,7.705699,29.02132,41.10865
1759609_s_at,1035.972,845.9971,852.7033,954.1976,894.0889
1759610_s_at,12.12235,22.40252,8.930122,9.814343,20.90193
1759611_s_at,884.7663,813.696,671.8785,572.8598,1196.468
1759612_s_at,499.3632,556.7488,330.1863,526.0945,257.3541
1759613_s_at,572.1993,610.2004,421.4388,640.3628,291.0779
1759614_at,9.163071,9.603518,22.42024,5.49265,14.14744
1759615_s_at,1158.233,1119.602,965.1651,926.2068,1450.061
1759616_s_at,509.0816,474.4241,344.4809,523.2845,183.8781
1759617_at,3.468058,6.270218,1.042697,6.272585,1.726254
1759618_s_at,859.0104,791.2306,540.8922,735.0839,343.9529
1759619_s_at,491.7832,575.4008,323.5531,448.4366,116.9076
1759620_s_at,503.7246,511.2474,414.0237,559.952,316.9393
1759621_s_at,889.1572,973.7535,531.2424,800.2466,445.7962
1759622_s_at,0.4196062,0.1980223,1.192167,1.67373,0.9110851
1759623_s_at,674.8324,576.8251,592.3301,784.5912,442.9064
1759624_s_at,1189.225,1020.396,855.6134,1136.035,656.8325
1759625_s_at,22.39013,55.45164,17.59536,30.52641,14.99885
1759626_s_at,512.6284,555.8497,371.9745,528.819,245.6554
1759627_s_at,909.4276,829.6623,474.4885,848.9291,457.4284
1759628_s_at,815.6567,775.8957,452.4317,774.2708,717.3096
1759629_s_at,665.5024,585.3679,417.4368,606.5186,455.9284
1759630_s_at,547.266,728.4344,5169.038,1254.245,2129.845
1759631_at,1.30265,2.470071,10.17466,5.005933,15.09064
1759632_s_at,627.4366,677.3367,310.6362,484.5995,573.2407
1759633_at,67.73424,69.80488,53.77865,49.17782,38.01578
1759634_s_at,2022.461,2137.998,2979.715,1750.321,3197.428
1759635_s_at,0.7485173,1.096323,1.548708,0.5630704,1.157971
1759636_at,768.6216,833.8018,465.0812,919.6667,406.8271
1759637_at,680.842,781.5281,521.0583,678.285,557.5846
1759638_s_at,35.37445,23.4562,48.23533,19.59173,38.84476
1759639_s_at,340.0243,318.4094,159.9229,408.1868,101.3611
1759640_s_at,888.7211,829.8253,806.738,963.6207,683.6183
1759641_s_at,852.0076,674.4468,538.9776,810.9133,404.5794
1759642_s_at,7.51711,8.968227,16.13927,9.411543,10.61102
1759643_s_at,13.22206,11.11693,11.90839,16.22811,5.841763
1759644_at,31.47105,29.32873,9.025651,23.46679,3.550873
1759645_s_at,832.6268,782.7871,699.9435,862.7316,983.3295
1759646_at,10.88468,4.394003,38.89147,17.84286,31.27234
1759647_s_at,2.979673,1.98404,11.20657,1.728602,31.83424
1759648_s_at,3784.732,4545.756,6519.453,3873.365,9621.64
1759649_at,0.7670556,0.5566124,1.314239,0.5660741,1.442975
1759650_s_at,602.8596,791.0857,454.9034,759.6019,351.8869
1759651_s_at,973.7507,1043.195,805.8825,1129.133,463.6206
1759652_at,2.267284,3.1317,9.682535,12.44073,11.2766
1759653_s_at,488.0909,544.9229,380.6855,607.3102,256.8356
1759654_s_at,1.790069,2.532373,16.01873,0.9007205,17.16424
1759655_s_at,53.87948,63.33219,72.67696,79.33444,42.33047
1759656_s_at,530.2469,478.8902,420.199,641.606,348.3086
1759657_s_at,4.50976,11.85509,3.076697,10.31974,4.559093
1759658_s_at,711.871,726.1349,425.4783,539.4792,246.3112
1759659_at,0.309758,0.2847354,0.6603442,0.457467,0.3903286
1759660_s_at,885.2952,675.1797,500.5377,841.5004,357.0439
1759661_at,768.3452,749.71,480.1693,784.6436,597.4891
1759662_s_at,3.113369,0.807144,16.3945,1.777819,0.9667654
1759663_at,9.360984,9.037407,8.021226,5.392878,8.364161
1759664_s_at,786.0635,751.3467,506.9397,827.2694,576.8198
1759665_at,39.32911,41.26279,27.40406,21.48018,32.00004
1759666_s_at,1100.883,1078.118,1232.38,1077.236,1083.522
1759667_s_at,568.5181,566.6479,349.3827,567.8593,285.8652
1759668_at,20.4102,16.89361,17.74524,13.55876,29.4294
1759669_s_at,351.7961,320.6324,104.7283,238.2199,141.8073
1759670_s_at,5.52674,5.111653,0.9722962,1.000911,3.911028
1759671_at,27.19399,35.43443,13.33775,19.68925,18.62552
1759672_at,72.95132,59.18506,31.11642,42.13149,49.95298
1759673_s_at,3.326768,0.569412,15.67564,1.433621,8.832844
1759674_s_at,773.2213,601.0623,542.3902,768.4641,413.2763
1759675_s_at,1933.906,1779.151,1609.766,1478.971,2262.436
1759676_at,630.7847,602.6442,872.9611,1118.415,359.1361
1759677_at,131.1415,147.3358,98.00325,160.5331,80.59522
1759678_s_at,732.9054,815.3059,495.1921,685.9068,344.1492
1759679_s_at,596.4006,563.1393,460.0051,764.9584,274.0489
1759680_s_at,717.3975,544.0609,341.8218,799.2474,222.4251
1759681_s_at,3.907959,0.512485,11.72586,3.11971,1.246034
1759682_at,827.2257,846.8846,698.7375,815.4313,398.4648
1759683_s_at,1549.249,1614.89,2844.862,1855.703,2724.446
1759684_at,1.10653,8.301871,28.13333,10.25526,13.04496
1759685_s_at,785.9887,758.2161,598.4205,988.4216,387.6433
1759686_s_at,1.049206,1.090111,8.414631,0.8374916,3.03522
1759687_at,12.79928,9.447202,22.2914,15.43302,15.82877
1759688_s_at,632.0527,575.4735,457.0685,647.8745,246.2424
1759689_at,6.081804,4.448676,1.987733,18.34611,15.91618
1759690_s_at,51.31792,71.77161,25.38921,26.67115,21.55043
1759691_s_at,3.134079,21.64529,26.36786,19.27404,52.664
1759692_at,763.876,637.0428,378.3135,747.9293,896.5604
1759693_s_at,1.863979,0.577767,0.6042173,0.6866614,6.716352
1759694_s_at,4440.235,4790.785,13304.85,5181.821,13858.41
1759695_at,125.2963,126.9079,71.04873,76.86572,137.2005
1759696_at,1.627426,4.348371,2.48898,5.954186,30.25956
1759697_s_at,1836.141,2168.41,2912.136,1419.887,5823.171
1759698_s_at,1.567733,2.265753,1.916235,11.10093,12.60253
1759699_s_at,2182.285,2222.708,4353.392,1938.941,4593.289
1759700_s_at,296.6267,480.5232,158.384,244.8838,82.56313
1759701_s_at,1132.577,1182.878,903.1782,877.7095,1167.057
1759702_at,4.292643,5.13093,5.802855,7.04299,15.67549
1759703_at,40.14974,32.96192,64.12803,28.59042,24.82034
1759704_s_at,3415.498,3916.389,7138.915,3895.554,8303.838
1759705_s_at,457.2375,615.4122,379.0407,498.3192,257.9366
1759706_s_at,1481.312,1477.792,1491.193,1296.435,1895.501
1759707_at,3.810601,10.11692,10.57223,2.529132,2.885393
1759708_at,10.24929,2.617297,14.421,6.250563,1.572931
1759709_s_at,627.7307,543.5048,354.3528,592.2555,256.775
1759710_at,0.2815019,0.4273346,0.6504577,4.324598,11.08302
1759711_at,1.495179,1.649425,2.822278,1.843495,13.26909
1759712_at,826.5392,911.7488,639.2462,976.702,447.9843
1759713_s_at,632.8395,674.4294,407.9191,742.2971,235.105
1759714_s_at,277.6149,386.771,139.0835,243.2421,65.85731
1759715_s_at,2125.012,2227.462,3262.745,1969.376,3146.526
1759716_at,12.45258,5.005658,18.74249,11.61705,14.62198
1759717_at,0.8008718,0.8838925,0.6226299,2.823815,20.56244
1759718_s_at,579.0511,420.9301,153.1381,410.0479,94.73004
1759719_s_at,727.483,786.7504,3784.769,1320.417,2158.942
1759720_at,34.8907,24.99698,24.01185,12.2312,24.93387
1759721_s_at,856.9822,764.4227,645.6725,914.8572,497.3509
1759722_s_at,679.9946,637.5635,383.4155,614.3008,276.8492
1759723_at,18.64417,20.47996,6.46168,14.95721,21.01761
1759724_s_at,514.0577,532.3085,229.8549,364.8933,176.7826
1759725_at,2.314592,3.624331,11.12896,4.196013,27.82808
1759726_s_at,887.0331,899.04,859.242,1081.023,499.956
1759727_at,0.6899716,0.7547613,1.857437,0.4029572,0.9968314
1759728_at,0.4789947,0.2675399,1.155619,7.543347,0.6518584
1759729_s_at,1010.083,939.6528,591.467,865.2097,1011.693
1759730_at,10.78922,10.83998,12.08063,15.29282,10.28381
1759731_s_at,0.349415,1.777872,15.38764,0.2270329,6.302397
1759732_s_at,1406.721,1274.207,1083.248,1149.216,844.7751
1759733_at,3.470602,4.490154,4.176964,4.551953,2.608201
1759734_s_at,14.41447,7.667855,1.149495,5.962663,21.78306
1759735_at,1.228671,1.20373,0.9135295,0.4085409,3.368808
1759736_s_at,1486.159,1330.844,1583.704,1238.922,1406.507
1759737_s_at,792.4164,849.3963,508.9402,864.3762,234.4295
1759738_s_at,61.56231,70.68064,44.07243,73.10848,28.50346
1759739_at,522.9418,562.037,289.2207,403.8469,203.5648
1759740_s_at,607.3647,615.4537,290.5287,574.5801,324.8594
1759741_at,30.23635,21.53792,32.6502,18.47807,42.72342
1759742_at,1.644277,0.9670691,1.31682,0.6153229,2.316723
1759743_s_at,0.9545154,0.4652052,1.613866,0.1326214,1.242126
1759744_s_at,663.3709,546.3596,308.594,612.4025,311.8614
1759745_at,394.2878,483.5574,212.1187,372.0982,174.9276
1759746_s_at,863.4082,850.3654,563.3736,829.1352,458.0993
1759747_s_at,1.005676,0.8828253,1.520931,7.212293,7.579317
1759748_s_at,646.3982,632.3342,571.2541,663.1999,1098.645
1759749_s_at,1125.385,991.5191,743.7184,1138.565,483.684
1759750_at,24.37298,27.1583,28.22211,22.9354,7.176046
1759751_at,0.9887783,2.340009,0.9448802,1.187287,3.738871
1759752_s_at,2488.293,2015.189,3552.082,1884.908,5034.008
1759753_at,1526.017,1930.733,1069.976,1484.567,1460.115
1759754_s_at,517.2509,568.5991,374.3135,631.491,213.7153
1759755_s_at,0.3824721,1.45795,2.240757,2.379798,10.78408
1759756_s_at,11.03124,7.530715,14.90255,0.4283673,16.87849
1759757_s_at,703.5168,725.121,609.1893,713.742,569.0213
1759758_s_at,893.4511,763.8828,612.9063,845.4586,582.8289
1759759_s_at,3.196061,8.72774,17.30152,5.470897,6.789923
1759760_s_at,1.186493,1.406493,2.841012,1.802899,2.226811
1759761_s_at,1167.893,961.0293,843.8721,1066.017,786.3798
1759762_s_at,622.0201,674.8517,568.765,732.5087,597.2111
1759763_s_at,1.372099,0.7563725,1.294382,5.743066,3.831083
1759764_s_at,985.4499,823.4331,392.506,806.5857,253.2163
1759765_s_at,724.7734,921.7368,550.8237,813.0985,544.2106
1759766_s_at,612.4099,698.3125,382.977,685.2946,281.2173
1759767_at,14.47584,22.44147,20.66041,19.38904,21.83478
1759768_s_at,10.87602,8.178227,18.32605,10.16622,20.91842
1759769_s_at,3.011717,2.546866,0.8336335,2.741637,13.58585
1759770_s_at,984.2963,1005.551,1085.681,868.9847,1593.553
1759771_s_at,161.69,157.3878,87.97413,138.2537,34.20179
1759772_s_at,418.6885,486.0866,446.6826,639.9879,151.2061
1759773_s_at,75.42577,77.04459,50.11164,70.00654,22.22415
1759774_at,1101.431,1368.636,1483.271,864.7134,1544.233
1759775_at,7.511857,12.7487,19.11537,6.423033,12.94486
1759776_s_at,1550.455,1808.234,2371.574,1433.508,4873.923
1759777_s_at,1471.384,1553.516,1632.245,1115.449,9594.443
1759778_s_at,573.8057,503.8683,554.4726,551.6736,332.607
1759779_s_at,5.447537,9.99674,23.29692,26.95514,5.045591
1759780_s_at,3505.752,3721.544,12429.99,4486.171,10845
1759781_s_at,3.958703,8.684804,12.83916,7.288377,13.758
1759782_s_at,2310.096,1960.128,4386.545,3210.567,1230.746
1759783_s_at,1.958107,1.913546,13.04052,3.567374,2.933349
1759784_s_at,553.1793,645.3041,190.4984,591.3303,139.13
1759785_at,941.6853,984.3101,849.3219,866.5404,575.4351
1759786_s_at,0.8803321,0.864237,10.83861,0.6492455,3.521636
1759787_s_at,0.8528569,1.500907,3.206028,1.000766,1.943808
1759788_s_at,1509.731,1463.713,1720.296,1766.566,2812.486
1759789_s_at,1445.312,1513.063,1821.177,1341.335,3067.577
1759790_at,4.999587,4.837206,5.026252,0.9724305,0.7965655
1759791_at,13.71451,16.35883,13.42919,20.57724,18.81611
1759792_at,7.975133,7.506913,9.453775,7.513368,9.165472
1759794_at,14.26469,13.85232,5.616816,7.385715,2.702552
1759795_s_at,0.07681714,1.833899,0.5198109,0.5424035,10.32264
1759796_at,8.373541,8.23933,10.49159,11.15521,10.36583
1759797_at,4.911577,13.54387,8.08077,9.660067,12.3851
1759798_s_at,848.4197,714.1094,532.7226,941.8727,362.1861
1759799_s_at,461.216,381.9535,432.4041,526.5792,586.3962
1759800_at,16.27361,24.85628,40.47511,25.13061,61.87222
1759801_s_at,3673.585,3766.81,7742.127,3260.973,5432.577
1759802_at,0.3503385,0.2764808,1.106383,0.7239229,1.398451
1759803_s_at,1077.393,1067.69,1313.004,935.4451,1073.854
1759804_s_at,1146.307,1375.617,1592.765,1218.401,648.1107
1759805_s_at,1324.396,967.2061,785.2843,1004.78,734.3464
1759806_s_at,3017.342,3327.592,5385.677,3197.964,6478.909
1759807_s_at,763.8351,632.6615,449.9972,651.6068,166.6895
1759808_s_at,105.4414,104.0388,57.98928,63.58745,36.64424
1759809_s_at,668.2877,649.2028,597.4016,613.0814,554.7115
1759810_s_at,580.8141,518.6321,326.2779,583.6897,196.0742
1759811_s_at,2.112541,6.929488,2.687887,7.937797,34.79985
1759812_s_at,661.8541,575.5389,522.6445,676.0706,542.3195
1759813_s_at,616.306,728.2828,942.1279,1075.937,509.9625
1759814_s_at,738.462,698.5428,469.4956,778.083,391.3739
1759815_s_at,716.7737,711.9996,454.4622,814.7917,378.9402
1759816_at,24.62023,27.63964,28.18378,6.116094,34.55011
1759817_s_at,723.3623,742.5873,553.5383,871.7745,434.3721
1759818_s_at,19.58031,5.952202,29.95432,10.47876,19.83595
1759819_at,3.81508,5.252348,3.516503,2.502099,11.03761
1759820_at,8.552322,8.587947,1.569297,9.023506,12.43084
1759821_s_at,3988.222,4716.586,8904.539,4438.621,10478.05
1759822_at,1015.225,822.4381,669.8147,1093.343,395.3808
1759823_at,0.03908066,0.01843354,0.510688,0.06371576,0.1047213
1759824_at,3.522852,1.582472,5.104877,2.598169,7.186416
1759825_s_at,0.1042936,0.9427692,2.009454,0.4386526,2.140101
1759826_s_at,2230.286,2962.065,3563.526,2422.851,4411.736
1759827_s_at,1.401452,0.5658987,1.001251,1.334088,0.3397605
1759828_s_at,400.2688,455.6653,422.8041,552.9032,205.2873
1759829_s_at,985.8818,884.8694,599.0625,983.5021,246.2401
1759830_at,25.08702,20.86295,27.7027,2.268781,22.82638
1759831_at,3325.575,3696.076,6552.445,3291.535,8687.028
1759832_s_at,2.070746,1.768515,1.349819,2.724567,12.95156
1759833_s_at,3.888015,2.129337,2.572213,0.5443433,4.610574
1759834_s_at,845.3849,592.2756,554.1113,874.2578,315.2711
1759835_s_at,1026.929,808.0764,828.8972,1027.244,2008.719
1759836_at,36.84407,32.09552,25.50644,30.56577,26.53478
1759837_s_at,433.5733,517.5923,322.2334,468.9652,197.8479
1759838_s_at,441.547,454.8889,237.8033,453.5106,100.723
1759839_s_at,575.0969,582.2082,306.9779,519.6368,163.1071
1759840_at,12.23218,16.44769,17.9586,10.79585,31.86599
1759841_s_at,342.3004,310.5814,196.8908,305.5066,109.4704
1759842_s_at,704.6204,657.3532,635.1163,693.7747,1168.127
1759843_at,3.571194,10.98068,3.941017,13.08409,33.61139
1759844_at,237.0391,232.4193,85.10655,164.6525,123.7678
1759845_s_at,782.3539,607.634,573.555,799.0663,518.5828
1759846_s_at,2.049806,0.6602402,2.119925,12.98526,13.46837
1759847_s_at,972.5266,946.5103,816.5143,1191.182,1330.202
1759848_s_at,785.9533,769.8472,550.0131,1071.947,305.0112
1759849_s_at,415.3016,504.6125,229.9324,280.3568,179.9745
1759850_s_at,7.281356,5.090396,1.466361,1.847261,7.816988
1759851_at,2.070034,2.572183,20.05871,1.66299,3.815718
1759852_s_at,669.1218,624.5926,366.3357,683.592,240.9615
1759853_s_at,1270.858,1257.788,1703.531,1344.019,1010.579
1759854_s_at,2.171691,2.549643,3.508505,8.948884,19.41055
1759855_at,3.12204,2.097403,4.602338,3.666734,1.947087
1759856_at,24.57948,15.08558,25.04248,6.748134,19.35332
1759857_s_at,976.2017,734.9014,689.6461,1069.538,577.3363
1759858_x_at,691.3808,562.3912,286.6371,536.4413,103.5605
